text_1	text_2	y
Do you wake early in the morning	Felt that life is hardly worth living	0
Do you wake early in the morning	Felt that life isn't worth living	0
Do you wake early in the morning	Felt that you are ill	0
Do you wake early in the morning	Felt that you are playing a useful part in things	0
Do you wake early in the morning	Felt that you were playing a useful part in things	0
Do you wake early in the morning	Felt you couldn't overcome your difficulties	0
Do you wake early in the morning	Found at times you couldn't do anything because your nerves were too bad	0
Do you wake early in the morning	Found everything getting on top of you	0
Do you wake early in the morning	Have there been days when you found it difficult to get things done or had trouble getting started on things	0
Do you wake early in the morning	Have there been days when you tired out very easily	0
Do you wake early in the morning	Have there been times when you have been very anxious or frightened	0
Do you wake early in the morning	Have you at times had a twitching of the face, head or shoulders	0
Do you wake early in the morning	Have you been a happy person	0
Do you wake early in the morning	Have you been a very nervous person	0
Do you wake early in the morning	Have you been exhausted and worn out during the day or evening even when you havent been working very hard	0
Do you wake early in the morning	Have you been frightened or worried about becoming ill or about dying	0
Do you wake early in the morning	Have you been in low spirits or felt miserable	0
Do you wake early in the morning	Have you been in situations such as in a crowd or an enclosed space or meeting people, when you became unduly anxious	0
Do you wake early in the morning	Have you been in situations when you felt shaky or sweaty or your heart pounded or you could not get your breath	0
Do you wake early in the morning	Have you been so caught up in your own thoughts that you neglected things	0
Do you wake early in the morning	Have you been so fidgety and restless that you couldnt sit still	0
Do you wake early in the morning	Have you been very much more irritable than usual recently	0
Do you wake early in the morning	Have you ever had a nervous breakdown	0
Do you wake early in the morning	Have you felt calm and peaceful	0
Do you wake early in the morning	Have you felt downhearted and low	0
Do you wake early in the morning	Have you felt fidgety or restless	0
Do you wake early in the morning	Have you felt on edge or keyed up or mentally tense	0
Do you wake early in the morning	Have you felt particularly low or depressed first thing in the mornings	0
Do you wake early in the morning	Have you felt so down in the dumps that nothing could cheer you up	0
Do you wake early in the morning	Have you felt that life wasnt worth living	0
Do you wake early in the morning	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Do you wake early in the morning	Have you had any trouble getting off to sleep in the last month	1
Do you wake early in the morning	Have you had days when your thoughts were muddled or slow	0
Do you wake early in the morning	Have you had difficulty relaxing in the past month	0
Do you wake early in the morning	Have you had headaches or other aches and pains during the past month	0
Do you wake early in the morning	Have you had no appetite, not counting periods of physical illness	0
Do you wake early in the morning	Have you had the feeling that something terrible might happen	0
Do you wake early in the morning	Have you had the feeling that the future does not hold much for you	0
Do you wake early in the morning	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Do you wake early in the morning	Have you had trouble getting off to sleep	1
Do you wake early in the morning	Have you had trouble with waking up and not being able to get back to sleep	1
Do you wake early in the morning	Have you seemed to lose interest in things	0
Do you wake early in the morning	Have you wanted to stay away from people	0
Do you wake early in the morning	How confident do you feel in yourself	0
Do you wake early in the morning	How do you see the future	0
Do you wake early in the morning	I cried a lot	0
Do you wake early in the morning	I did everything wrong	0
Do you wake early in the morning	I didnt enjoy anything at all	0
Do you wake early in the morning	I felt I was a bad person	0
Do you wake early in the morning	I felt I was no good anymore	0
Do you wake early in the morning	I felt happy	0
Do you wake early in the morning	I felt lonely	0
Do you wake early in the morning	I felt miserable or unhappy	0
Do you wake early in the morning	I felt really positive about the future	0
Do you wake early in the morning	I felt so tired I just sat around and did nothing	0
Do you wake early in the morning	I felt valued	0
Do you wake early in the morning	I found it hard to think properly or concentrate	0
Do you wake early in the morning	I hated myself	0
Do you wake early in the morning	I laughed a lot	0
Do you wake early in the morning	I looked forward to the day ahead	0
Do you wake early in the morning	I thought I would never be as good as other people	0
Do you wake early in the morning	I thought nobody really loved me	0
Do you wake early in the morning	I was very restless	0
Do you wake early in the morning	Is your appetite poor	0
Do you wake early in the morning	Let your appearance go	0
Do you wake early in the morning	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Do you wake early in the morning	Lost much sleep over worry	1
Do you wake early in the morning	Muscles feel tensed up	0
Do you wake early in the morning	What about meeting people eg going into a crowded room, making conversation	0
Do you wake early in the morning	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Do you wake early in the morning	What has your appetite been like recently	0
Do you wake early in the morning	What has your concentration been like recently	0
Do you wake early in the morning	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Do you wake early in the morning	What is your opinion of yourself compared to other people	0
Do you wear yourself out worrying about your health	Does every little thing get on your nerves and wear you out	0
Do you wear yourself out worrying about your health	Does your heart often race like mad	0
Do you wear yourself out worrying about your health	During the last days, about how often did you feel hopeless	0
Do you wear yourself out worrying about your health	During the last days, about how often did you feel restless or fidgety	0
Do you wear yourself out worrying about your health	During the last days, about how often did you feel so depressed nothing could cheer you up	0
Do you wear yourself out worrying about your health	During the last days, about how often did you feel that everything was an effort	0
Do you wear yourself out worrying about your health	Felt capable of making decisions about things	0
Do you wear yourself out worrying about your health	Felt constantly under strain	0
Do you wear yourself out worrying about your health	Felt on the whole you were doing things well	0
Do you wear yourself out worrying about your health	Felt that life is entirely hopeless	0
Do you wear yourself out worrying about your health	Felt that life is hardly worth living	0
Do you wear yourself out worrying about your health	Felt that life isn't worth living	0
Do you wear yourself out worrying about your health	Felt that you are ill	1
Do you wear yourself out worrying about your health	Felt that you are playing a useful part in things	0
Do you wear yourself out worrying about your health	Felt that you were playing a useful part in things	0
Do you wear yourself out worrying about your health	Felt you couldn't overcome your difficulties	0
Do you wear yourself out worrying about your health	Found at times you couldn't do anything because your nerves were too bad	0
Do you wear yourself out worrying about your health	Found everything getting on top of you	0
Do you wear yourself out worrying about your health	Have there been days when you found it difficult to get things done or had trouble getting started on things	0
Do you wear yourself out worrying about your health	Have there been days when you tired out very easily	0
Do you wear yourself out worrying about your health	Have there been times when you have been very anxious or frightened	0
Do you wear yourself out worrying about your health	Have you at times had a twitching of the face, head or shoulders	0
Do you wear yourself out worrying about your health	Have you been a happy person	0
Do you wear yourself out worrying about your health	Have you been a very nervous person	0
Do you wear yourself out worrying about your health	Have you been exhausted and worn out during the day or evening even when you havent been working very hard	0
Do you wear yourself out worrying about your health	Have you been frightened or worried about becoming ill or about dying	1
Do you wear yourself out worrying about your health	Have you been in low spirits or felt miserable	0
Do you wear yourself out worrying about your health	Have you been in situations such as in a crowd or an enclosed space or meeting people, when you became unduly anxious	0
Do you wear yourself out worrying about your health	Have you been in situations when you felt shaky or sweaty or your heart pounded or you could not get your breath	0
Do you wear yourself out worrying about your health	Have you been so caught up in your own thoughts that you neglected things	0
Do you wear yourself out worrying about your health	Have you been so fidgety and restless that you couldnt sit still	0
Do you wear yourself out worrying about your health	Have you been very much more irritable than usual recently	0
Do you wear yourself out worrying about your health	Have you ever had a nervous breakdown	0
Do you wear yourself out worrying about your health	Have you felt calm and peaceful	0
Do you wear yourself out worrying about your health	Have you felt downhearted and low	0
Do you wear yourself out worrying about your health	Have you felt fidgety or restless	0
Do you wear yourself out worrying about your health	Have you felt on edge or keyed up or mentally tense	0
Do you wear yourself out worrying about your health	Have you felt particularly low or depressed first thing in the mornings	0
Do you wear yourself out worrying about your health	Have you felt so down in the dumps that nothing could cheer you up	0
Do you wear yourself out worrying about your health	Have you felt that life wasnt worth living	0
Do you wear yourself out worrying about your health	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Do you wear yourself out worrying about your health	Have you had any trouble getting off to sleep in the last month	0
Do you wear yourself out worrying about your health	Have you had days when your thoughts were muddled or slow	0
Do you wear yourself out worrying about your health	Have you had difficulty relaxing in the past month	0
Do you wear yourself out worrying about your health	Have you had headaches or other aches and pains during the past month	0
Do you wear yourself out worrying about your health	Have you had no appetite, not counting periods of physical illness	0
Do you wear yourself out worrying about your health	Have you had the feeling that something terrible might happen	0
Do you wear yourself out worrying about your health	Have you had the feeling that the future does not hold much for you	0
Do you wear yourself out worrying about your health	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Do you wear yourself out worrying about your health	Have you had trouble getting off to sleep	0
Do you wear yourself out worrying about your health	Have you had trouble with waking up and not being able to get back to sleep	0
Do you wear yourself out worrying about your health	Have you seemed to lose interest in things	0
Do you wear yourself out worrying about your health	Have you wanted to stay away from people	0
Do you wear yourself out worrying about your health	How confident do you feel in yourself	0
Do you wear yourself out worrying about your health	How do you see the future	0
Do you wear yourself out worrying about your health	I cried a lot	0
Do you wear yourself out worrying about your health	I did everything wrong	0
Do you wear yourself out worrying about your health	I didnt enjoy anything at all	0
Do you wear yourself out worrying about your health	I felt I was a bad person	0
Do you wear yourself out worrying about your health	I felt I was no good anymore	0
Do you wear yourself out worrying about your health	I felt happy	0
Do you wear yourself out worrying about your health	I felt lonely	0
Do you wear yourself out worrying about your health	I felt miserable or unhappy	0
Do you wear yourself out worrying about your health	I felt really positive about the future	0
Do you wear yourself out worrying about your health	I felt so tired I just sat around and did nothing	0
Do you wear yourself out worrying about your health	I felt valued	0
Do you wear yourself out worrying about your health	I found it hard to think properly or concentrate	0
Do you wear yourself out worrying about your health	I hated myself	0
Do you wear yourself out worrying about your health	I laughed a lot	0
Do you wear yourself out worrying about your health	I looked forward to the day ahead	0
Do you wear yourself out worrying about your health	I thought I would never be as good as other people	0
Do you wear yourself out worrying about your health	I thought nobody really loved me	0
Do you wear yourself out worrying about your health	I was very restless	0
Do you wear yourself out worrying about your health	Is your appetite poor	0
Do you wear yourself out worrying about your health	Let your appearance go	0
Do you wear yourself out worrying about your health	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Do you wear yourself out worrying about your health	Lost much sleep over worry	0
Do you wear yourself out worrying about your health	Muscles feel tensed up	0
Do you wear yourself out worrying about your health	What about meeting people eg going into a crowded room, making conversation	0
Do you wear yourself out worrying about your health	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Do you wear yourself out worrying about your health	What has your appetite been like recently	0
Do you wear yourself out worrying about your health	What has your concentration been like recently	0
Do you wear yourself out worrying about your health	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Do you wear yourself out worrying about your health	What is your opinion of yourself compared to other people	0
Does every little thing get on your nerves and wear you out	Does your heart often race like mad	0
Does every little thing get on your nerves and wear you out	During the last days, about how often did you feel hopeless	0
Does every little thing get on your nerves and wear you out	During the last days, about how often did you feel restless or fidgety	0
Does every little thing get on your nerves and wear you out	During the last days, about how often did you feel so depressed nothing could cheer you up	0
Does every little thing get on your nerves and wear you out	During the last days, about how often did you feel that everything was an effort	0
Does every little thing get on your nerves and wear you out	Felt capable of making decisions about things	0
Does every little thing get on your nerves and wear you out	Felt constantly under strain	0
Does every little thing get on your nerves and wear you out	Felt on the whole you were doing things well	0
Does every little thing get on your nerves and wear you out	Felt that life is entirely hopeless	0
Does every little thing get on your nerves and wear you out	Felt that life is hardly worth living	0
Does every little thing get on your nerves and wear you out	Felt that life isn't worth living	0
Does every little thing get on your nerves and wear you out	Felt that you are ill	0
Does every little thing get on your nerves and wear you out	Felt that you are playing a useful part in things	0
Does every little thing get on your nerves and wear you out	Felt that you were playing a useful part in things	0
Does every little thing get on your nerves and wear you out	Felt you couldn't overcome your difficulties	0
Does every little thing get on your nerves and wear you out	Found at times you couldn't do anything because your nerves were too bad	0
Does every little thing get on your nerves and wear you out	Found everything getting on top of you	0
Does every little thing get on your nerves and wear you out	Have there been days when you found it difficult to get things done or had trouble getting started on things	0
Does every little thing get on your nerves and wear you out	Have there been days when you tired out very easily	0
Does every little thing get on your nerves and wear you out	Have there been times when you have been very anxious or frightened	0
Does every little thing get on your nerves and wear you out	Have you at times had a twitching of the face, head or shoulders	0
Does every little thing get on your nerves and wear you out	Have you been a happy person	0
Does every little thing get on your nerves and wear you out	Have you been a very nervous person	0
Does every little thing get on your nerves and wear you out	Have you been exhausted and worn out during the day or evening even when you havent been working very hard	0
Does every little thing get on your nerves and wear you out	Have you been frightened or worried about becoming ill or about dying	0
Does every little thing get on your nerves and wear you out	Have you been in low spirits or felt miserable	0
Does every little thing get on your nerves and wear you out	Have you been in situations such as in a crowd or an enclosed space or meeting people, when you became unduly anxious	0
Does every little thing get on your nerves and wear you out	Have you been in situations when you felt shaky or sweaty or your heart pounded or you could not get your breath	0
Does every little thing get on your nerves and wear you out	Have you been so caught up in your own thoughts that you neglected things	0
Does every little thing get on your nerves and wear you out	Have you been so fidgety and restless that you couldnt sit still	0
Does every little thing get on your nerves and wear you out	Have you been very much more irritable than usual recently	1
Does every little thing get on your nerves and wear you out	Have you ever had a nervous breakdown	0
Does every little thing get on your nerves and wear you out	Have you felt calm and peaceful	0
Does every little thing get on your nerves and wear you out	Have you felt downhearted and low	0
Does every little thing get on your nerves and wear you out	Have you felt fidgety or restless	0
Does every little thing get on your nerves and wear you out	Have you felt on edge or keyed up or mentally tense	0
Does every little thing get on your nerves and wear you out	Have you felt particularly low or depressed first thing in the mornings	0
Does every little thing get on your nerves and wear you out	Have you felt so down in the dumps that nothing could cheer you up	0
Does every little thing get on your nerves and wear you out	Have you felt that life wasnt worth living	0
Does every little thing get on your nerves and wear you out	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Does every little thing get on your nerves and wear you out	Have you had any trouble getting off to sleep in the last month	0
Does every little thing get on your nerves and wear you out	Have you had days when your thoughts were muddled or slow	0
Does every little thing get on your nerves and wear you out	Have you had difficulty relaxing in the past month	0
Does every little thing get on your nerves and wear you out	Have you had headaches or other aches and pains during the past month	0
Does every little thing get on your nerves and wear you out	Have you had no appetite, not counting periods of physical illness	0
Does every little thing get on your nerves and wear you out	Have you had the feeling that something terrible might happen	0
Does every little thing get on your nerves and wear you out	Have you had the feeling that the future does not hold much for you	0
Does every little thing get on your nerves and wear you out	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Does every little thing get on your nerves and wear you out	Have you had trouble getting off to sleep	0
Does every little thing get on your nerves and wear you out	Have you had trouble with waking up and not being able to get back to sleep	0
Does every little thing get on your nerves and wear you out	Have you seemed to lose interest in things	0
Does every little thing get on your nerves and wear you out	Have you wanted to stay away from people	0
Does every little thing get on your nerves and wear you out	How confident do you feel in yourself	0
Does every little thing get on your nerves and wear you out	How do you see the future	0
Does every little thing get on your nerves and wear you out	I cried a lot	0
Does every little thing get on your nerves and wear you out	I did everything wrong	0
Does every little thing get on your nerves and wear you out	I didnt enjoy anything at all	0
Does every little thing get on your nerves and wear you out	I felt I was a bad person	0
Does every little thing get on your nerves and wear you out	I felt I was no good anymore	0
Does every little thing get on your nerves and wear you out	I felt happy	0
Does every little thing get on your nerves and wear you out	I felt lonely	0
Does every little thing get on your nerves and wear you out	I felt miserable or unhappy	0
Does every little thing get on your nerves and wear you out	I felt really positive about the future	0
Does every little thing get on your nerves and wear you out	I felt so tired I just sat around and did nothing	0
Does every little thing get on your nerves and wear you out	I felt valued	0
Does every little thing get on your nerves and wear you out	I found it hard to think properly or concentrate	0
Does every little thing get on your nerves and wear you out	I hated myself	0
Does every little thing get on your nerves and wear you out	I laughed a lot	0
Does every little thing get on your nerves and wear you out	I looked forward to the day ahead	0
Does every little thing get on your nerves and wear you out	I thought I would never be as good as other people	0
Does every little thing get on your nerves and wear you out	I thought nobody really loved me	0
Does every little thing get on your nerves and wear you out	I was very restless	0
Does every little thing get on your nerves and wear you out	Is your appetite poor	0
Does every little thing get on your nerves and wear you out	Let your appearance go	0
Does every little thing get on your nerves and wear you out	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Does every little thing get on your nerves and wear you out	Lost much sleep over worry	0
Does every little thing get on your nerves and wear you out	Muscles feel tensed up	0
Does every little thing get on your nerves and wear you out	What about meeting people eg going into a crowded room, making conversation	0
Does every little thing get on your nerves and wear you out	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Does every little thing get on your nerves and wear you out	What has your appetite been like recently	0
Does every little thing get on your nerves and wear you out	What has your concentration been like recently	0
Does every little thing get on your nerves and wear you out	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Does every little thing get on your nerves and wear you out	What is your opinion of yourself compared to other people	0
Does your heart often race like mad	During the last days, about how often did you feel hopeless	0
Does your heart often race like mad	During the last days, about how often did you feel restless or fidgety	0
Does your heart often race like mad	During the last days, about how often did you feel so depressed nothing could cheer you up	0
Does your heart often race like mad	During the last days, about how often did you feel that everything was an effort	0
Does your heart often race like mad	Felt capable of making decisions about things	0
Does your heart often race like mad	Felt constantly under strain	0
Does your heart often race like mad	Felt on the whole you were doing things well	0
Does your heart often race like mad	Felt that life is entirely hopeless	0
Does your heart often race like mad	Felt that life is hardly worth living	0
Does your heart often race like mad	Felt that life isn't worth living	0
Does your heart often race like mad	Felt that you are ill	0
Does your heart often race like mad	Felt that you are playing a useful part in things	0
Does your heart often race like mad	Felt that you were playing a useful part in things	0
Does your heart often race like mad	Felt you couldn't overcome your difficulties	0
Does your heart often race like mad	Found at times you couldn't do anything because your nerves were too bad	0
Does your heart often race like mad	Found everything getting on top of you	0
Does your heart often race like mad	Have there been days when you found it difficult to get things done or had trouble getting started on things	0
Does your heart often race like mad	Have there been days when you tired out very easily	0
Does your heart often race like mad	Have there been times when you have been very anxious or frightened	0
Does your heart often race like mad	Have you at times had a twitching of the face, head or shoulders	0
Does your heart often race like mad	Have you been a happy person	0
Does your heart often race like mad	Have you been a very nervous person	0
Does your heart often race like mad	Have you been exhausted and worn out during the day or evening even when you havent been working very hard	0
Does your heart often race like mad	Have you been frightened or worried about becoming ill or about dying	0
Does your heart often race like mad	Have you been in low spirits or felt miserable	0
Does your heart often race like mad	Have you been in situations such as in a crowd or an enclosed space or meeting people, when you became unduly anxious	0
Does your heart often race like mad	Have you been in situations when you felt shaky or sweaty or your heart pounded or you could not get your breath	1
Does your heart often race like mad	Have you been so caught up in your own thoughts that you neglected things	0
Does your heart often race like mad	Have you been so fidgety and restless that you couldnt sit still	0
Does your heart often race like mad	Have you been very much more irritable than usual recently	0
Does your heart often race like mad	Have you ever had a nervous breakdown	0
Does your heart often race like mad	Have you felt calm and peaceful	0
Does your heart often race like mad	Have you felt downhearted and low	0
Does your heart often race like mad	Have you felt fidgety or restless	0
Does your heart often race like mad	Have you felt on edge or keyed up or mentally tense	0
Does your heart often race like mad	Have you felt particularly low or depressed first thing in the mornings	0
Does your heart often race like mad	Have you felt so down in the dumps that nothing could cheer you up	0
Does your heart often race like mad	Have you felt that life wasnt worth living	0
Does your heart often race like mad	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Does your heart often race like mad	Have you had any trouble getting off to sleep in the last month	0
Does your heart often race like mad	Have you had days when your thoughts were muddled or slow	0
Does your heart often race like mad	Have you had difficulty relaxing in the past month	0
Does your heart often race like mad	Have you had headaches or other aches and pains during the past month	0
Does your heart often race like mad	Have you had no appetite, not counting periods of physical illness	0
Does your heart often race like mad	Have you had the feeling that something terrible might happen	0
Does your heart often race like mad	Have you had the feeling that the future does not hold much for you	0
Does your heart often race like mad	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	1
Does your heart often race like mad	Have you had trouble getting off to sleep	0
Does your heart often race like mad	Have you had trouble with waking up and not being able to get back to sleep	0
Does your heart often race like mad	Have you seemed to lose interest in things	0
Does your heart often race like mad	Have you wanted to stay away from people	0
Does your heart often race like mad	How confident do you feel in yourself	0
Does your heart often race like mad	How do you see the future	0
Does your heart often race like mad	I cried a lot	0
Does your heart often race like mad	I did everything wrong	0
Does your heart often race like mad	I didnt enjoy anything at all	0
Does your heart often race like mad	I felt I was a bad person	0
Does your heart often race like mad	I felt I was no good anymore	0
Does your heart often race like mad	I felt happy	0
Does your heart often race like mad	I felt lonely	0
Does your heart often race like mad	I felt miserable or unhappy	0
Does your heart often race like mad	I felt really positive about the future	0
Does your heart often race like mad	I felt so tired I just sat around and did nothing	0
Does your heart often race like mad	I felt valued	0
Does your heart often race like mad	I found it hard to think properly or concentrate	0
Does your heart often race like mad	I hated myself	0
Does your heart often race like mad	I laughed a lot	0
Does your heart often race like mad	I looked forward to the day ahead	0
Does your heart often race like mad	I thought I would never be as good as other people	0
Does your heart often race like mad	I thought nobody really loved me	0
Does your heart often race like mad	I was very restless	0
Does your heart often race like mad	Is your appetite poor	0
Does your heart often race like mad	Let your appearance go	0
Does your heart often race like mad	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Does your heart often race like mad	Lost much sleep over worry	0
Does your heart often race like mad	Muscles feel tensed up	0
Does your heart often race like mad	What about meeting people eg going into a crowded room, making conversation	0
Does your heart often race like mad	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Does your heart often race like mad	What has your appetite been like recently	0
Does your heart often race like mad	What has your concentration been like recently	0
Does your heart often race like mad	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Does your heart often race like mad	What is your opinion of yourself compared to other people	0
During the last days, about how often did you feel hopeless	During the last days, about how often did you feel restless or fidgety	0
During the last days, about how often did you feel hopeless	During the last days, about how often did you feel so depressed nothing could cheer you up	0
During the last days, about how often did you feel hopeless	During the last days, about how often did you feel that everything was an effort	0
During the last days, about how often did you feel hopeless	Felt capable of making decisions about things	0
During the last days, about how often did you feel hopeless	Felt constantly under strain	0
During the last days, about how often did you feel hopeless	Felt on the whole you were doing things well	0
During the last days, about how often did you feel hopeless	Felt that life is entirely hopeless	1
During the last days, about how often did you feel hopeless	Felt that life is hardly worth living	0
During the last days, about how often did you feel hopeless	Felt that life isn't worth living	0
During the last days, about how often did you feel hopeless	Felt that you are ill	0
During the last days, about how often did you feel hopeless	Felt that you are playing a useful part in things	0
During the last days, about how often did you feel hopeless	Felt that you were playing a useful part in things	0
During the last days, about how often did you feel hopeless	Felt you couldn't overcome your difficulties	0
During the last days, about how often did you feel hopeless	Found at times you couldn't do anything because your nerves were too bad	0
During the last days, about how often did you feel hopeless	Found everything getting on top of you	0
During the last days, about how often did you feel hopeless	Have there been days when you found it difficult to get things done or had trouble getting started on things	0
During the last days, about how often did you feel hopeless	Have there been days when you tired out very easily	0
During the last days, about how often did you feel hopeless	Have there been times when you have been very anxious or frightened	0
During the last days, about how often did you feel hopeless	Have you at times had a twitching of the face, head or shoulders	0
During the last days, about how often did you feel hopeless	Have you been a happy person	0
During the last days, about how often did you feel hopeless	Have you been a very nervous person	0
During the last days, about how often did you feel hopeless	Have you been exhausted and worn out during the day or evening even when you havent been working very hard	0
During the last days, about how often did you feel hopeless	Have you been frightened or worried about becoming ill or about dying	0
During the last days, about how often did you feel hopeless	Have you been in low spirits or felt miserable	0
During the last days, about how often did you feel hopeless	Have you been in situations such as in a crowd or an enclosed space or meeting people, when you became unduly anxious	0
During the last days, about how often did you feel hopeless	Have you been in situations when you felt shaky or sweaty or your heart pounded or you could not get your breath	0
During the last days, about how often did you feel hopeless	Have you been so caught up in your own thoughts that you neglected things	0
During the last days, about how often did you feel hopeless	Have you been so fidgety and restless that you couldnt sit still	0
During the last days, about how often did you feel hopeless	Have you been very much more irritable than usual recently	0
During the last days, about how often did you feel hopeless	Have you ever had a nervous breakdown	0
During the last days, about how often did you feel hopeless	Have you felt calm and peaceful	0
During the last days, about how often did you feel hopeless	Have you felt downhearted and low	0
During the last days, about how often did you feel hopeless	Have you felt fidgety or restless	0
During the last days, about how often did you feel hopeless	Have you felt on edge or keyed up or mentally tense	0
During the last days, about how often did you feel hopeless	Have you felt particularly low or depressed first thing in the mornings	0
During the last days, about how often did you feel hopeless	Have you felt so down in the dumps that nothing could cheer you up	0
During the last days, about how often did you feel hopeless	Have you felt that life wasnt worth living	0
During the last days, about how often did you feel hopeless	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
During the last days, about how often did you feel hopeless	Have you had any trouble getting off to sleep in the last month	0
During the last days, about how often did you feel hopeless	Have you had days when your thoughts were muddled or slow	0
During the last days, about how often did you feel hopeless	Have you had difficulty relaxing in the past month	0
During the last days, about how often did you feel hopeless	Have you had headaches or other aches and pains during the past month	0
During the last days, about how often did you feel hopeless	Have you had no appetite, not counting periods of physical illness	0
During the last days, about how often did you feel hopeless	Have you had the feeling that something terrible might happen	0
During the last days, about how often did you feel hopeless	Have you had the feeling that the future does not hold much for you	1
During the last days, about how often did you feel hopeless	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
During the last days, about how often did you feel hopeless	Have you had trouble getting off to sleep	0
During the last days, about how often did you feel hopeless	Have you had trouble with waking up and not being able to get back to sleep	0
During the last days, about how often did you feel hopeless	Have you seemed to lose interest in things	0
During the last days, about how often did you feel hopeless	Have you wanted to stay away from people	0
During the last days, about how often did you feel hopeless	How confident do you feel in yourself	0
During the last days, about how often did you feel hopeless	How do you see the future	1
During the last days, about how often did you feel hopeless	I cried a lot	0
During the last days, about how often did you feel hopeless	I did everything wrong	0
During the last days, about how often did you feel hopeless	I didnt enjoy anything at all	0
During the last days, about how often did you feel hopeless	I felt I was a bad person	0
During the last days, about how often did you feel hopeless	I felt I was no good anymore	0
During the last days, about how often did you feel hopeless	I felt happy	0
During the last days, about how often did you feel hopeless	I felt lonely	0
During the last days, about how often did you feel hopeless	I felt miserable or unhappy	0
During the last days, about how often did you feel hopeless	I felt really positive about the future	1
During the last days, about how often did you feel hopeless	I felt so tired I just sat around and did nothing	0
During the last days, about how often did you feel hopeless	I felt valued	0
During the last days, about how often did you feel hopeless	I found it hard to think properly or concentrate	0
During the last days, about how often did you feel hopeless	I hated myself	0
During the last days, about how often did you feel hopeless	I laughed a lot	0
During the last days, about how often did you feel hopeless	I looked forward to the day ahead	1
During the last days, about how often did you feel hopeless	I thought I would never be as good as other people	0
During the last days, about how often did you feel hopeless	I thought nobody really loved me	0
During the last days, about how often did you feel hopeless	I was very restless	0
During the last days, about how often did you feel hopeless	Is your appetite poor	0
During the last days, about how often did you feel hopeless	Let your appearance go	0
During the last days, about how often did you feel hopeless	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
During the last days, about how often did you feel hopeless	Lost much sleep over worry	0
During the last days, about how often did you feel hopeless	Muscles feel tensed up	0
During the last days, about how often did you feel hopeless	What about meeting people eg going into a crowded room, making conversation	0
During the last days, about how often did you feel hopeless	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
During the last days, about how often did you feel hopeless	What has your appetite been like recently	0
During the last days, about how often did you feel hopeless	What has your concentration been like recently	0
During the last days, about how often did you feel hopeless	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
During the last days, about how often did you feel hopeless	What is your opinion of yourself compared to other people	0
During the last days, about how often did you feel restless or fidgety	During the last days, about how often did you feel so depressed nothing could cheer you up	0
During the last days, about how often did you feel restless or fidgety	During the last days, about how often did you feel that everything was an effort	0
During the last days, about how often did you feel restless or fidgety	Felt capable of making decisions about things	0
During the last days, about how often did you feel restless or fidgety	Felt constantly under strain	0
During the last days, about how often did you feel restless or fidgety	Felt on the whole you were doing things well	0
During the last days, about how often did you feel restless or fidgety	Felt that life is entirely hopeless	0
During the last days, about how often did you feel restless or fidgety	Felt that life is hardly worth living	0
During the last days, about how often did you feel restless or fidgety	Felt that life isn't worth living	0
During the last days, about how often did you feel restless or fidgety	Felt that you are ill	0
During the last days, about how often did you feel restless or fidgety	Felt that you are playing a useful part in things	0
During the last days, about how often did you feel restless or fidgety	Felt that you were playing a useful part in things	0
During the last days, about how often did you feel restless or fidgety	Felt you couldn't overcome your difficulties	0
During the last days, about how often did you feel restless or fidgety	Found at times you couldn't do anything because your nerves were too bad	0
During the last days, about how often did you feel restless or fidgety	Found everything getting on top of you	0
During the last days, about how often did you feel restless or fidgety	Have there been days when you found it difficult to get things done or had trouble getting started on things	0
