text_1	text_2	y
Frquently fights or is extremely quarrelsome with other children	Very popular with other children	0
Frquently fights or is extremely quarrelsome with other children	Very restless Has difficulty staying seated for long	0
Frquently fights or is extremely quarrelsome with other children	Very restless Often running about or jumping up and down Hardly ever still	0
Frquently fights or is extremely quarrelsome with other children	Very untidy in class work	0
Frquently fights or is extremely quarrelsome with other children	When alone she feels isolated	0
Frquently fights or is extremely quarrelsome with other children	When she moves about she tends to move slowly	0
Frquently fights or is extremely quarrelsome with other children	Will Help Someone who is Hurt	0
Frquently fights or is extremely quarrelsome with other children	Worries about Many Things	0
Frquently fights or is extremely quarrelsome with other children	Would you describe this child as an anxious child (ie, apprehensive, worrying, and fearful) Not at all anxious	0
Frquently fights or is extremely quarrelsome with other children	Yes, occasionally	0
Fussy or overparticular	Generally cheerful and in good humor	0
Fussy or overparticular	Gets on With Other Children	0
Fussy or overparticular	Gets on better with adults than with other children	0
Fussy or overparticular	Given to rhythmic tapping or kicking	0
Fussy or overparticular	Gives Up Easily	0
Fussy or overparticular	Has Short Attention Span	0
Fussy or overparticular	Has Speech Difficulty	0
Fussy or overparticular	Has Stutter or Stammer	0
Fussy or overparticular	Has Wet Self Past MTHs	0
Fussy or overparticular	Has a stutter or stammer	0
Fussy or overparticular	Has at least one good friends	0
Fussy or overparticular	Has difficulty concentrating on any particular task though may return to it frequently	0
Fussy or overparticular	Has difficulty in settling to anything for more than a few moments	0
Fussy or overparticular	Has difficulty picking up small objects	0
Fussy or overparticular	Has difficulty using scissors	0
Fussy or overparticular	Has had tears on arrival at school or has refused to come in to the building in the past months	0
Fussy or overparticular	Has many fears, is easily scared	0
Fussy or overparticular	Has many worries, often seems worried	0
Fussy or overparticular	Has stolen things on one or more occasions in the last months	0
Fussy or overparticular	Has this child played truant during the last year Yes, frequently	0
Fussy or overparticular	Has twitches or mannerisms of the face, eyes or body	0
Fussy or overparticular	Has twitches, mannerisms or tics of the face or body	0
Fussy or overparticular	Have you at times had a twitching of the face, head or shoulders	0
Fussy or overparticular	Helps Children Feeling Ill	0
Fussy or overparticular	Helps Round House Voluntary	0
Fussy or overparticular	Her own rather solitary	0
Fussy or overparticular	Her own rather than with others	0
Fussy or overparticular	Hew own rather solitary	0
Fussy or overparticular	Hums or makes other odd noises at inappropriate times	0
Fussy or overparticular	I cried a lot	0
Fussy or overparticular	I did everything wrong	0
Fussy or overparticular	I didnt enjoy anything at all	0
Fussy or overparticular	I felt I was a bad person	0
Fussy or overparticular	I felt I was no good anymore	0
Fussy or overparticular	I felt happy	0
Fussy or overparticular	I felt lonely	0
Fussy or overparticular	I felt miserable or unhappy	0
Fussy or overparticular	I felt really positive about the future	0
Fussy or overparticular	I felt so tired I just sat around and did nothing	0
Fussy or overparticular	I felt valued	0
Fussy or overparticular	I found it hard to think properly or concentrate	0
Fussy or overparticular	I hated myself	0
Fussy or overparticular	I laughed a lot	0
Fussy or overparticular	I looked forward to the day ahead	0
Fussy or overparticular	I thought I would never be as good as other people	0
Fussy or overparticular	I thought nobody really loved me	0
Fussy or overparticular	I was very restless	0
Fussy or overparticular	Inattentive, easily distracted	0
Fussy or overparticular	Interferes with the activity of other children	0
Fussy or overparticular	Irritable Is quick to fly off the handle	0
Fussy or overparticular	Irritable, touchy, is quick to fly off the handle	0
Fussy or overparticular	Is Affectionate to Family Members	0
Fussy or overparticular	Is Afraid of New Things	0
Fussy or overparticular	Is Considerate for Others	0
Fussy or overparticular	Is Disobedient	0
Fussy or overparticular	Is Forceful and Determined	0
Fussy or overparticular	Is Fussy or Over Particular	1
Fussy or overparticular	Is Inattentive	0
Fussy or overparticular	Is Inconsiderate of Others	0
Fussy or overparticular	Is Independent, Confident	0
Fussy or overparticular	Is Irritable	0
Fussy or overparticular	Is Kind to Animals	0
Fussy or overparticular	Is Kind to Young Children	0
Fussy or overparticular	Is Restless and Doesnt keep still	0
Fussy or overparticular	Is Squirmy and Fidgety	0
Fussy or overparticular	Is bullied by other children	0
Fussy or overparticular	Is considerate of other people's feelings	0
Fussy or overparticular	Is constantly fidgeting or squirming	0
Fussy or overparticular	Is disobedient at home	0
Fussy or overparticular	Is easily distracted, concentration wanders	0
Fussy or overparticular	Is generally liked by other children	0
Fussy or overparticular	Is generally obedient, usually does what adults request	0
Fussy or overparticular	Is helpful if someone is hurt, upset or feeling ill	0
Fussy or overparticular	Is impuslive, excitable	0
Fussy or overparticular	Is irritable, quick to fly off the handle	0
Fussy or overparticular	Is kind to younger children	0
Fussy or overparticular	Is miserable or tearful	0
Fussy or overparticular	Is nervous or clingy in new situations, easily loses confidence	0
Fussy or overparticular	Is noticeably clumsy	0
Fussy or overparticular	Is often disobedient	0
Fussy or overparticular	Is often unhappy, down hearted or tearful	0
Fussy or overparticular	Is over fussy or over particular	1
Fussy or overparticular	Is picked on or bullied by other children	0
Fussy or overparticular	Is rather solitary, tends to play alone	0
Fussy or overparticular	Is restless, overactive, cannot stay still for long	0
Fussy or overparticular	Is squirmy or fidgety	0
Fussy or overparticular	Is sullen or sulky	0
Fussy or overparticular	Is upset by new situation, by things happening for the first time	0
Fussy or overparticular	Is your appetite poor	0
Fussy or overparticular	Liable to get unduly rough	0
Fussy or overparticular	Little or no power of sustained concentration	0
Fussy or overparticular	Lost much sleep over worry	0
Fussy or overparticular	Makes friends extremely easily	0
Fussy or overparticular	Never	0
Fussy or overparticular	Never late unless with good reason	0
Fussy or overparticular	Normal attitude to criticism and punishment	0
Fussy or overparticular	Normally competitive	0
Fussy or overparticular	Normally energetic	0
Fussy or overparticular	Not much liked by other children	0
Fussy or overparticular	Of average popularity	0
Fussy or overparticular	Often appears miserable, unhappy, tearful or distressed	0
Fussy or overparticular	Often argumentative with adults	0
Fussy or overparticular	Often complains of aches and pains	0
Fussy or overparticular	Often complains of headaches, stomachaches or sickness	0
Fussy or overparticular	Often destroys or damages own or others' property	0
Fussy or overparticular	Often destroys own or others belongings	0
Fussy or overparticular	Often fights with other children or bullies them	0
Fussy or overparticular	Often has temper tantrums or hot tempers	0
Fussy or overparticular	Often lies or cheats	0
Fussy or overparticular	Often tells lies	0
Fussy or overparticular	Often volunteers to help others (parents, teachers, other children)	0
Fussy or overparticular	Often worried, worries about many things	0
Fussy or overparticular	One with high power of concentration	0
Fussy or overparticular	Other Children Dislike Child	0
Fussy or overparticular	Overcompetitive with other children	0
Fussy or overparticular	Persistently late 	0
Fussy or overparticular	Prefers to do things on his	0
Fussy or overparticular	Rather frightened of rough games	0
Fussy or overparticular	Requests must be met immediately, easily frustrated	0
Fussy or overparticular	Resentful or agressive when corrected	0
Fussy or overparticular	Sees tasks through to the end, has good attention span	0
Fussy or overparticular	Seldom daydreams in class	0
Fussy or overparticular	Seldom or never cribs (copies other children)	0
Fussy or overparticular	Seldom or never difficult to discipline	0
Fussy or overparticular	Seldom or never disobedient	0
Fussy or overparticular	Seldom or never evades the truth to keep out of trouble	0
Fussy or overparticular	Seldom or never restless in class	0
Fussy or overparticular	Shares Treats With Friends	0
Fussy or overparticular	Shares readily with other children (treats, toys, pencils etc)	0
Fussy or overparticular	She cries easily	0
Fussy or overparticular	She finds people more stimulating than anything else	0
Fussy or overparticular	She gest upset easily	0
Fussy or overparticular	She is always on the go	0
Fussy or overparticular	She is off and running as soon as she wakes up in the morning	0
Fussy or overparticular	She is something of a loner	0
Fussy or overparticular	She is very energentic	0
Fussy or overparticular	She is very friendly with strangers	0
Fussy or overparticular	She is very sociable	0
Fussy or overparticular	She likes to be with people	0
Fussy or overparticular	She makes friends easily	0
Fussy or overparticular	She often fusses and cries	0
Fussy or overparticular	She prefers playing with other rather than alone	0
Fussy or overparticular	She prefers quiet inactive games to more active ones	0
Fussy or overparticular	She reacts intensely when upset	0
Fussy or overparticular	She starts, short attention span	0
Fussy or overparticular	She takes a long time to warm up to strangers	0
Fussy or overparticular	She tends to be shy	0
Fussy or overparticular	She tends to be somewhat emotional	0
Fussy or overparticular	Shows off or seeks attention 	0
Fussy or overparticular	Shows restless or overactive behaviour	0
Fussy or overparticular	Sometimes cribs	0
Fussy or overparticular	Sometimes daydreams in class	0
Fussy or overparticular	Sometimes difficult to discipline	0
Fussy or overparticular	Sometimes disobedient	0
Fussy or overparticular	Sometimes evades the truth to keep out of trouble	0
Fussy or overparticular	Sometimes late	0
Fussy or overparticular	Sometimes restless in class	0
Fussy or overparticular	Sometimes takes things belonging to others	0
Fussy or overparticular	Sometimes takes things belonging to others* (not in NCDS)	0
Fussy or overparticular	Somewhat anxious	0
Fussy or overparticular	Squirmy, fidgety child	0
Fussy or overparticular	Stares into Space	0
Fussy or overparticular	Steals from home, school or elsewhere	0
Fussy or overparticular	Sucks thumb or finger during the day	0
Fussy or overparticular	Takes a normal part in rough games	0
Fussy or overparticular	Takes usual amount of time to make friends	0
Fussy or overparticular	Tells Lies	0
Fussy or overparticular	Tends to be absent from school for trivial reasons	0
Fussy or overparticular	Tends to be fearful or afraid of new things or new situations	0
Fussy or overparticular	Tends to be ignored by other children	0
Fussy or overparticular	Tends to become unduly miserable or worried	0
Fussy or overparticular	Tends to become unduly resentful	0
Fussy or overparticular	Tends to do things on his	0
Fussy or overparticular	Thinks things out before acting	0
Fussy or overparticular	Tries to Stop Quarrels	0
Fussy or overparticular	Tries to be Fair in Games	0
Fussy or overparticular	Trips or falls easily or bumps into objects or other children	0
Fussy or overparticular	Truants from school	0
Fussy or overparticular	Twitches or Has Tics	0
Fussy or overparticular	Unresponse, inert or apathetic	0
Fussy or overparticular	Unusually happy and contented child	0
Fussy or overparticular	Usually gloomy and sad	0
Fussy or overparticular	Very anxious	0
Fussy or overparticular	Very popular with other children	0
Fussy or overparticular	Very restless Has difficulty staying seated for long	0
Fussy or overparticular	Very restless Often running about or jumping up and down Hardly ever still	0
Fussy or overparticular	Very untidy in class work	0
Fussy or overparticular	When alone she feels isolated	0
Fussy or overparticular	When she moves about she tends to move slowly	0
Fussy or overparticular	Will Help Someone who is Hurt	0
Fussy or overparticular	Worries about Many Things	0
Fussy or overparticular	Would you describe this child as an anxious child (ie, apprehensive, worrying, and fearful) Not at all anxious	0
Fussy or overparticular	Yes, occasionally	0
Generally cheerful and in good humor	Gets on With Other Children	0
Generally cheerful and in good humor	Gets on better with adults than with other children	0
Generally cheerful and in good humor	Given to rhythmic tapping or kicking	0
Generally cheerful and in good humor	Gives Up Easily	0
Generally cheerful and in good humor	Has Short Attention Span	0
Generally cheerful and in good humor	Has Speech Difficulty	0
Generally cheerful and in good humor	Has Stutter or Stammer	0
Generally cheerful and in good humor	Has Wet Self Past MTHs	0
Generally cheerful and in good humor	Has a stutter or stammer	0
Generally cheerful and in good humor	Has at least one good friends	0
Generally cheerful and in good humor	Has difficulty concentrating on any particular task though may return to it frequently	0
Generally cheerful and in good humor	Has difficulty in settling to anything for more than a few moments	0
Generally cheerful and in good humor	Has difficulty picking up small objects	0
Generally cheerful and in good humor	Has difficulty using scissors	0
Generally cheerful and in good humor	Has had tears on arrival at school or has refused to come in to the building in the past months	0
Generally cheerful and in good humor	Has many fears, is easily scared	0
Generally cheerful and in good humor	Has many worries, often seems worried	0
Generally cheerful and in good humor	Has stolen things on one or more occasions in the last months	0
Generally cheerful and in good humor	Has this child played truant during the last year Yes, frequently	0
Generally cheerful and in good humor	Has twitches or mannerisms of the face, eyes or body	0
Generally cheerful and in good humor	Has twitches, mannerisms or tics of the face or body	0
Generally cheerful and in good humor	Have you at times had a twitching of the face, head or shoulders	0
Generally cheerful and in good humor	Helps Children Feeling Ill	0
Generally cheerful and in good humor	Helps Round House Voluntary	0
Generally cheerful and in good humor	Her own rather solitary	0
Generally cheerful and in good humor	Her own rather than with others	0
Generally cheerful and in good humor	Hew own rather solitary	0
Generally cheerful and in good humor	Hums or makes other odd noises at inappropriate times	0
Generally cheerful and in good humor	I cried a lot	0
Generally cheerful and in good humor	I did everything wrong	0
Generally cheerful and in good humor	I didnt enjoy anything at all	0
Generally cheerful and in good humor	I felt I was a bad person	0
Generally cheerful and in good humor	I felt I was no good anymore	0
Generally cheerful and in good humor	I felt happy	1
Generally cheerful and in good humor	I felt lonely	0
Generally cheerful and in good humor	I felt miserable or unhappy	1
Generally cheerful and in good humor	I felt really positive about the future	0
Generally cheerful and in good humor	I felt so tired I just sat around and did nothing	0
Generally cheerful and in good humor	I felt valued	0
Generally cheerful and in good humor	I found it hard to think properly or concentrate	0
Generally cheerful and in good humor	I hated myself	0
Generally cheerful and in good humor	I laughed a lot	1
Generally cheerful and in good humor	I looked forward to the day ahead	0
Generally cheerful and in good humor	I thought I would never be as good as other people	0
Generally cheerful and in good humor	I thought nobody really loved me	0
Generally cheerful and in good humor	I was very restless	0
Generally cheerful and in good humor	Inattentive, easily distracted	0
Generally cheerful and in good humor	Interferes with the activity of other children	0
Generally cheerful and in good humor	Irritable Is quick to fly off the handle	0
Generally cheerful and in good humor	Irritable, touchy, is quick to fly off the handle	0
Generally cheerful and in good humor	Is Affectionate to Family Members	0
Generally cheerful and in good humor	Is Afraid of New Things	0
Generally cheerful and in good humor	Is Considerate for Others	0
Generally cheerful and in good humor	Is Disobedient	0
Generally cheerful and in good humor	Is Forceful and Determined	0
Generally cheerful and in good humor	Is Fussy or Over Particular	0
Generally cheerful and in good humor	Is Inattentive	0
Generally cheerful and in good humor	Is Inconsiderate of Others	0
Generally cheerful and in good humor	Is Independent, Confident	0
Generally cheerful and in good humor	Is Irritable	0
Generally cheerful and in good humor	Is Kind to Animals	0
Generally cheerful and in good humor	Is Kind to Young Children	0
Generally cheerful and in good humor	Is Restless and Doesnt keep still	0
Generally cheerful and in good humor	Is Squirmy and Fidgety	0
Generally cheerful and in good humor	Is bullied by other children	0
Generally cheerful and in good humor	Is considerate of other people's feelings	0
Generally cheerful and in good humor	Is constantly fidgeting or squirming	0
Generally cheerful and in good humor	Is disobedient at home	0
Generally cheerful and in good humor	Is easily distracted, concentration wanders	0
Generally cheerful and in good humor	Is generally liked by other children	0
Generally cheerful and in good humor	Is generally obedient, usually does what adults request	0
Generally cheerful and in good humor	Is helpful if someone is hurt, upset or feeling ill	0
Generally cheerful and in good humor	Is impuslive, excitable	0
Generally cheerful and in good humor	Is irritable, quick to fly off the handle	0
Generally cheerful and in good humor	Is kind to younger children	0
Generally cheerful and in good humor	Is miserable or tearful	1
Generally cheerful and in good humor	Is nervous or clingy in new situations, easily loses confidence	0
Generally cheerful and in good humor	Is noticeably clumsy	0
Generally cheerful and in good humor	Is often disobedient	0
Generally cheerful and in good humor	Is often unhappy, down hearted or tearful	1
Generally cheerful and in good humor	Is over fussy or over particular	0
Generally cheerful and in good humor	Is picked on or bullied by other children	0
Generally cheerful and in good humor	Is rather solitary, tends to play alone	0
Generally cheerful and in good humor	Is restless, overactive, cannot stay still for long	0
Generally cheerful and in good humor	Is squirmy or fidgety	0
Generally cheerful and in good humor	Is sullen or sulky	0
Generally cheerful and in good humor	Is upset by new situation, by things happening for the first time	0
Generally cheerful and in good humor	Is your appetite poor	0
Generally cheerful and in good humor	Liable to get unduly rough	0
Generally cheerful and in good humor	Little or no power of sustained concentration	0
Generally cheerful and in good humor	Lost much sleep over worry	0
Generally cheerful and in good humor	Makes friends extremely easily	0
Generally cheerful and in good humor	Never	0
Generally cheerful and in good humor	Never late unless with good reason	0
Generally cheerful and in good humor	Normal attitude to criticism and punishment	1
Generally cheerful and in good humor	Normally competitive	0
Generally cheerful and in good humor	Normally energetic	0
Generally cheerful and in good humor	Not much liked by other children	0
Generally cheerful and in good humor	Of average popularity	0
Generally cheerful and in good humor	Often appears miserable, unhappy, tearful or distressed	1
Generally cheerful and in good humor	Often argumentative with adults	0
Generally cheerful and in good humor	Often complains of aches and pains	0
Generally cheerful and in good humor	Often complains of headaches, stomachaches or sickness	0
Generally cheerful and in good humor	Often destroys or damages own or others' property	0
Generally cheerful and in good humor	Often destroys own or others belongings	0
Generally cheerful and in good humor	Often fights with other children or bullies them	0
Generally cheerful and in good humor	Often has temper tantrums or hot tempers	0
Generally cheerful and in good humor	Often lies or cheats	0
Generally cheerful and in good humor	Often tells lies	0
Generally cheerful and in good humor	Often volunteers to help others (parents, teachers, other children)	0
Generally cheerful and in good humor	Often worried, worries about many things	0
Generally cheerful and in good humor	One with high power of concentration	0
Generally cheerful and in good humor	Other Children Dislike Child	0
Generally cheerful and in good humor	Overcompetitive with other children	0
Generally cheerful and in good humor	Persistently late 	0
Generally cheerful and in good humor	Prefers to do things on his	0
Generally cheerful and in good humor	Rather frightened of rough games	0
Generally cheerful and in good humor	Requests must be met immediately, easily frustrated	0
Generally cheerful and in good humor	Resentful or agressive when corrected	0
Generally cheerful and in good humor	Sees tasks through to the end, has good attention span	0
Generally cheerful and in good humor	Seldom daydreams in class	0
Generally cheerful and in good humor	Seldom or never cribs (copies other children)	0
Generally cheerful and in good humor	Seldom or never difficult to discipline	0
Generally cheerful and in good humor	Seldom or never disobedient	0
Generally cheerful and in good humor	Seldom or never evades the truth to keep out of trouble	0
Generally cheerful and in good humor	Seldom or never restless in class	0
Generally cheerful and in good humor	Shares Treats With Friends	0
Generally cheerful and in good humor	Shares readily with other children (treats, toys, pencils etc)	0
Generally cheerful and in good humor	She cries easily	0
Generally cheerful and in good humor	She finds people more stimulating than anything else	0
Generally cheerful and in good humor	She gest upset easily	0
Generally cheerful and in good humor	She is always on the go	0
Generally cheerful and in good humor	She is off and running as soon as she wakes up in the morning	0
Generally cheerful and in good humor	She is something of a loner	0
Generally cheerful and in good humor	She is very energentic	0
Generally cheerful and in good humor	She is very friendly with strangers	0
Generally cheerful and in good humor	She is very sociable	0
Generally cheerful and in good humor	She likes to be with people	0
Generally cheerful and in good humor	She makes friends easily	0
Generally cheerful and in good humor	She often fusses and cries	0
Generally cheerful and in good humor	She prefers playing with other rather than alone	0
Generally cheerful and in good humor	She prefers quiet inactive games to more active ones	0
Generally cheerful and in good humor	She reacts intensely when upset	0
Generally cheerful and in good humor	She starts, short attention span	0
Generally cheerful and in good humor	She takes a long time to warm up to strangers	0
Generally cheerful and in good humor	She tends to be shy	0
Generally cheerful and in good humor	She tends to be somewhat emotional	0
Generally cheerful and in good humor	Shows off or seeks attention 	0
Generally cheerful and in good humor	Shows restless or overactive behaviour	0
Generally cheerful and in good humor	Sometimes cribs	0
Generally cheerful and in good humor	Sometimes daydreams in class	0
Generally cheerful and in good humor	Sometimes difficult to discipline	0
Generally cheerful and in good humor	Sometimes disobedient	0
Generally cheerful and in good humor	Sometimes evades the truth to keep out of trouble	0
Generally cheerful and in good humor	Sometimes late	0
Generally cheerful and in good humor	Sometimes restless in class	0
Generally cheerful and in good humor	Sometimes takes things belonging to others	0
Generally cheerful and in good humor	Sometimes takes things belonging to others* (not in NCDS)	0
Generally cheerful and in good humor	Somewhat anxious	0
Generally cheerful and in good humor	Squirmy, fidgety child	0
Generally cheerful and in good humor	Stares into Space	0
Generally cheerful and in good humor	Steals from home, school or elsewhere	0
Generally cheerful and in good humor	Sucks thumb or finger during the day	0
Generally cheerful and in good humor	Takes a normal part in rough games	0
Generally cheerful and in good humor	Takes usual amount of time to make friends	0
Generally cheerful and in good humor	Tells Lies	0
Generally cheerful and in good humor	Tends to be absent from school for trivial reasons	0
Generally cheerful and in good humor	Tends to be fearful or afraid of new things or new situations	0
Generally cheerful and in good humor	Tends to be ignored by other children	0
Generally cheerful and in good humor	Tends to become unduly miserable or worried	1
Generally cheerful and in good humor	Tends to become unduly resentful	0
Generally cheerful and in good humor	Tends to do things on his	0
Generally cheerful and in good humor	Thinks things out before acting	0
Generally cheerful and in good humor	Tries to Stop Quarrels	0
Generally cheerful and in good humor	Tries to be Fair in Games	0
Generally cheerful and in good humor	Trips or falls easily or bumps into objects or other children	0
Generally cheerful and in good humor	Truants from school	0
Generally cheerful and in good humor	Twitches or Has Tics	0
Generally cheerful and in good humor	Unresponse, inert or apathetic	0
Generally cheerful and in good humor	Unusually happy and contented child	1
Generally cheerful and in good humor	Usually gloomy and sad	1
Generally cheerful and in good humor	Very anxious	0
Generally cheerful and in good humor	Very popular with other children	0
Generally cheerful and in good humor	Very restless Has difficulty staying seated for long	0
Generally cheerful and in good humor	Very restless Often running about or jumping up and down Hardly ever still	0
Generally cheerful and in good humor	Very untidy in class work	0
Generally cheerful and in good humor	When alone she feels isolated	0
Generally cheerful and in good humor	When she moves about she tends to move slowly	0
Generally cheerful and in good humor	Will Help Someone who is Hurt	0
Generally cheerful and in good humor	Worries about Many Things	0
Generally cheerful and in good humor	Would you describe this child as an anxious child (ie, apprehensive, worrying, and fearful) Not at all anxious	0
Generally cheerful and in good humor	Yes, occasionally	0
Gets on With Other Children	Gets on better with adults than with other children	0
Gets on With Other Children	Given to rhythmic tapping or kicking	0
Gets on With Other Children	Gives Up Easily	0
Gets on With Other Children	Has Short Attention Span	0
Gets on With Other Children	Has Speech Difficulty	0
Gets on With Other Children	Has Stutter or Stammer	0
Gets on With Other Children	Has Wet Self Past MTHs	0
Gets on With Other Children	Has a stutter or stammer	0
Gets on With Other Children	Has at least one good friends	1
Gets on With Other Children	Has difficulty concentrating on any particular task though may return to it frequently	0
Gets on With Other Children	Has difficulty in settling to anything for more than a few moments	0
Gets on With Other Children	Has difficulty picking up small objects	0
Gets on With Other Children	Has difficulty using scissors	0
Gets on With Other Children	Has had tears on arrival at school or has refused to come in to the building in the past months	0
Gets on With Other Children	Has many fears, is easily scared	0
Gets on With Other Children	Has many worries, often seems worried	0
Gets on With Other Children	Has stolen things on one or more occasions in the last months	0
Gets on With Other Children	Has this child played truant during the last year Yes, frequently	0
Gets on With Other Children	Has twitches or mannerisms of the face, eyes or body	0
Gets on With Other Children	Has twitches, mannerisms or tics of the face or body	0
Gets on With Other Children	Have you at times had a twitching of the face, head or shoulders	0
Gets on With Other Children	Helps Children Feeling Ill	0
Gets on With Other Children	Helps Round House Voluntary	0
Gets on With Other Children	Her own rather solitary	0
Gets on With Other Children	Her own rather than with others	0
Gets on With Other Children	Hew own rather solitary	0
Gets on With Other Children	Hums or makes other odd noises at inappropriate times	0
Gets on With Other Children	I cried a lot	0
Gets on With Other Children	I did everything wrong	0
Gets on With Other Children	I didnt enjoy anything at all	0
Gets on With Other Children	I felt I was a bad person	0
Gets on With Other Children	I felt I was no good anymore	0
Gets on With Other Children	I felt happy	0
Gets on With Other Children	I felt lonely	0
Gets on With Other Children	I felt miserable or unhappy	0
Gets on With Other Children	I felt really positive about the future	0
Gets on With Other Children	I felt so tired I just sat around and did nothing	0
Gets on With Other Children	I felt valued	0
Gets on With Other Children	I found it hard to think properly or concentrate	0
Gets on With Other Children	I hated myself	0
Gets on With Other Children	I laughed a lot	0
Gets on With Other Children	I looked forward to the day ahead	0
Gets on With Other Children	I thought I would never be as good as other people	0
Gets on With Other Children	I thought nobody really loved me	0
Gets on With Other Children	I was very restless	0
Gets on With Other Children	Inattentive, easily distracted	0
Gets on With Other Children	Interferes with the activity of other children	0
Gets on With Other Children	Irritable Is quick to fly off the handle	0
Gets on With Other Children	Irritable, touchy, is quick to fly off the handle	0
Gets on With Other Children	Is Affectionate to Family Members	0
Gets on With Other Children	Is Afraid of New Things	0
Gets on With Other Children	Is Considerate for Others	0
Gets on With Other Children	Is Disobedient	0
Gets on With Other Children	Is Forceful and Determined	0
Gets on With Other Children	Is Fussy or Over Particular	0
Gets on With Other Children	Is Inattentive	0
Gets on With Other Children	Is Inconsiderate of Others	0
Gets on With Other Children	Is Independent, Confident	0
Gets on With Other Children	Is Irritable	0
Gets on With Other Children	Is Kind to Animals	0
Gets on With Other Children	Is Kind to Young Children	0
Gets on With Other Children	Is Restless and Doesnt keep still	0
Gets on With Other Children	Is Squirmy and Fidgety	0
Gets on With Other Children	Is bullied by other children	1
Gets on With Other Children	Is considerate of other people's feelings	0
Gets on With Other Children	Is constantly fidgeting or squirming	0
Gets on With Other Children	Is disobedient at home	0
Gets on With Other Children	Is easily distracted, concentration wanders	0
Gets on With Other Children	Is generally liked by other children	1
Gets on With Other Children	Is generally obedient, usually does what adults request	0
Gets on With Other Children	Is helpful if someone is hurt, upset or feeling ill	0
Gets on With Other Children	Is impuslive, excitable	0
Gets on With Other Children	Is irritable, quick to fly off the handle	0
Gets on With Other Children	Is kind to younger children	0
Gets on With Other Children	Is miserable or tearful	0
Gets on With Other Children	Is nervous or clingy in new situations, easily loses confidence	0
Gets on With Other Children	Is noticeably clumsy	0
Gets on With Other Children	Is often disobedient	0
Gets on With Other Children	Is often unhappy, down hearted or tearful	0
Gets on With Other Children	Is over fussy or over particular	0
Gets on With Other Children	Is picked on or bullied by other children	1
Gets on With Other Children	Is rather solitary, tends to play alone	0
Gets on With Other Children	Is restless, overactive, cannot stay still for long	0
Gets on With Other Children	Is squirmy or fidgety	0
Gets on With Other Children	Is sullen or sulky	0
Gets on With Other Children	Is upset by new situation, by things happening for the first time	0
Gets on With Other Children	Is your appetite poor	0
Gets on With Other Children	Liable to get unduly rough	0
Gets on With Other Children	Little or no power of sustained concentration	0
Gets on With Other Children	Lost much sleep over worry	0
Gets on With Other Children	Makes friends extremely easily	1
Gets on With Other Children	Never	0
Gets on With Other Children	Never late unless with good reason	0
Gets on With Other Children	Normal attitude to criticism and punishment	0
Gets on With Other Children	Normally competitive	0
Gets on With Other Children	Normally energetic	0
Gets on With Other Children	Not much liked by other children	1
Gets on With Other Children	Of average popularity	1
Gets on With Other Children	Often appears miserable, unhappy, tearful or distressed	0
Gets on With Other Children	Often argumentative with adults	0
Gets on With Other Children	Often complains of aches and pains	0
Gets on With Other Children	Often complains of headaches, stomachaches or sickness	0
Gets on With Other Children	Often destroys or damages own or others' property	0
Gets on With Other Children	Often destroys own or others belongings	0
Gets on With Other Children	Often fights with other children or bullies them	0
Gets on With Other Children	Often has temper tantrums or hot tempers	0
Gets on With Other Children	Often lies or cheats	0
Gets on With Other Children	Often tells lies	0
Gets on With Other Children	Often volunteers to help others (parents, teachers, other children)	0
Gets on With Other Children	Often worried, worries about many things	0
Gets on With Other Children	One with high power of concentration	0
Gets on With Other Children	Other Children Dislike Child	1
Gets on With Other Children	Overcompetitive with other children	0
Gets on With Other Children	Persistently late 	0
Gets on With Other Children	Prefers to do things on his	0
Gets on With Other Children	Rather frightened of rough games	0
Gets on With Other Children	Requests must be met immediately, easily frustrated	0
Gets on With Other Children	Resentful or agressive when corrected	0
Gets on With Other Children	Sees tasks through to the end, has good attention span	0
Gets on With Other Children	Seldom daydreams in class	0
Gets on With Other Children	Seldom or never cribs (copies other children)	0
Gets on With Other Children	Seldom or never difficult to discipline	0
Gets on With Other Children	Seldom or never disobedient	0
Gets on With Other Children	Seldom or never evades the truth to keep out of trouble	0
Gets on With Other Children	Seldom or never restless in class	0
Gets on With Other Children	Shares Treats With Friends	0
Gets on With Other Children	Shares readily with other children (treats, toys, pencils etc)	0
Gets on With Other Children	She cries easily	0
Gets on With Other Children	She finds people more stimulating than anything else	0
Gets on With Other Children	She gest upset easily	0
Gets on With Other Children	She is always on the go	0
Gets on With Other Children	She is off and running as soon as she wakes up in the morning	0
Gets on With Other Children	She is something of a loner	0
Gets on With Other Children	She is very energentic	0
Gets on With Other Children	She is very friendly with strangers	1
Gets on With Other Children	She is very sociable	1
Gets on With Other Children	She likes to be with people	0
Gets on With Other Children	She makes friends easily	1
Gets on With Other Children	She often fusses and cries	0
Gets on With Other Children	She prefers playing with other rather than alone	0
Gets on With Other Children	She prefers quiet inactive games to more active ones	0
Gets on With Other Children	She reacts intensely when upset	0
Gets on With Other Children	She starts, short attention span	0
Gets on With Other Children	She takes a long time to warm up to strangers	0
Gets on With Other Children	She tends to be shy	0
Gets on With Other Children	She tends to be somewhat emotional	0
Gets on With Other Children	Shows off or seeks attention 	0
Gets on With Other Children	Shows restless or overactive behaviour	0
Gets on With Other Children	Sometimes cribs	0
