text_1	text_2	y
Rastlosigkeit, so dass Stillsitzen schwer fällt	Vært så rastløs at det har vært vanskelig å sitte stille	1
Rastlosigkeit, so dass Stillsitzen schwer fällt	Blitt lett sint eller irritert	0
Rastlosigkeit, so dass Stillsitzen schwer fällt	Følt deg redd som om noe forferdelig kunne komme til å skje	0
Schnelle Verärgerung oder Gereiztheit	Gefühl der Angst, so als würde etwas Schlimmes passieren	0
Schnelle Verärgerung oder Gereiztheit	Sentirse nervioso/a, intranquilo/a o con los nervios de punta	0
Schnelle Verärgerung oder Gereiztheit	No poder dejar de preocuparse o no poder controlar la preocupación	0
Schnelle Verärgerung oder Gereiztheit	Preocuparse demasiado por diferentes cosas	0
Schnelle Verärgerung oder Gereiztheit	Dificultad para relajarse	0
Schnelle Verärgerung oder Gereiztheit	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	0
Schnelle Verärgerung oder Gereiztheit	Molestarse o ponerse irritable fácilmente	1
Schnelle Verärgerung oder Gereiztheit	Sentir miedo como si algo terrible pudiera pasar	0
Schnelle Verärgerung oder Gereiztheit	Вы нервничали, тревожились или испытывали сильный стресс	0
Schnelle Verärgerung oder Gereiztheit	Вы были неспособны успокоиться или контролировать свое волнение	0
Schnelle Verärgerung oder Gereiztheit	Вы слишком сильно волновались по различным поводам	0
Schnelle Verärgerung oder Gereiztheit	Вам было трудно расслабиться	0
Schnelle Verärgerung oder Gereiztheit	Вы были настолько суетливы, что Вам было тяжело усидеть на месте	0
Schnelle Verärgerung oder Gereiztheit	Вы легко злились или раздражались	1
Schnelle Verärgerung oder Gereiztheit	Вы испытывали страх, словно должно произойти нечто ужасное	0
Schnelle Verärgerung oder Gereiztheit	感觉紧张、焦虑或不安	0
Schnelle Verärgerung oder Gereiztheit	无法停止或控制担忧	0
Schnelle Verärgerung oder Gereiztheit	对各种事情担心太多 	0
Schnelle Verärgerung oder Gereiztheit	难以放松 	0
Schnelle Verärgerung oder Gereiztheit	坐立不安，以至于很难安静地坐下来	0
Schnelle Verärgerung oder Gereiztheit	变得容易生气或急躁 	1
Schnelle Verärgerung oder Gereiztheit	感觉害怕，好像有可怕的事情要发生一样	0
Schnelle Verärgerung oder Gereiztheit	Senuagtig, angstig of gespanne gevoel	0
Schnelle Verärgerung oder Gereiztheit	Kon nie ophou om bekommerd te wees nie	0
Schnelle Verärgerung oder Gereiztheit	Oormatig bekommerd oor verskillende goed	0
Schnelle Verärgerung oder Gereiztheit	Sukkel om te ontspan	0
Schnelle Verärgerung oder Gereiztheit	Só rusteloos dat dit moeilik is om stil te sit	0
Schnelle Verärgerung oder Gereiztheit	Raak maklik vies of geïrriteerd	1
Schnelle Verärgerung oder Gereiztheit	Voel bang asof iets aakligs kan gebeur 	0
Schnelle Verärgerung oder Gereiztheit	Gibati og nerbiyos, kabalaka, o kahadlok	0
Schnelle Verärgerung oder Gereiztheit	Dili makahunong o makakontrol sa pagkabalaka	0
Schnelle Verärgerung oder Gereiztheit	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
Schnelle Verärgerung oder Gereiztheit	Lisod pagkalma	0
Schnelle Verärgerung oder Gereiztheit	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
Schnelle Verärgerung oder Gereiztheit	Nahimong dali maglagot o iritable	1
Schnelle Verärgerung oder Gereiztheit	Nahadlok nga basin naay dautan nga mahitabo 	0
Schnelle Verärgerung oder Gereiztheit	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
Schnelle Verärgerung oder Gereiztheit	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Schnelle Verärgerung oder Gereiztheit	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
Schnelle Verärgerung oder Gereiztheit	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
Schnelle Verärgerung oder Gereiztheit	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
Schnelle Verärgerung oder Gereiztheit	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	1
Schnelle Verärgerung oder Gereiztheit	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
Schnelle Verärgerung oder Gereiztheit	הרגשתי עצבני, חרד או מתוח מאוד	0
Schnelle Verärgerung oder Gereiztheit	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Schnelle Verärgerung oder Gereiztheit	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Schnelle Verärgerung oder Gereiztheit	התקשיתי להירגע	0
Schnelle Verärgerung oder Gereiztheit	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
Schnelle Verärgerung oder Gereiztheit	הייתי מתעצבן או מתרגז בקלות	1
Schnelle Verärgerung oder Gereiztheit	פחדתי כאילו משהו נורא עלול לקרות	0
Schnelle Verärgerung oder Gereiztheit	Følt deg nervøs, engstelig eller veldig stresset	0
Schnelle Verärgerung oder Gereiztheit	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Schnelle Verärgerung oder Gereiztheit	Bekymret deg for mye om ulike ting	0
Schnelle Verärgerung oder Gereiztheit	Vansker med å slappe av	0
Schnelle Verärgerung oder Gereiztheit	Vært så rastløs at det har vært vanskelig å sitte stille	0
Schnelle Verärgerung oder Gereiztheit	Blitt lett sint eller irritert	1
Schnelle Verärgerung oder Gereiztheit	Følt deg redd som om noe forferdelig kunne komme til å skje	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Sentirse nervioso/a, intranquilo/a o con los nervios de punta	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	No poder dejar de preocuparse o no poder controlar la preocupación	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Preocuparse demasiado por diferentes cosas	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Dificultad para relajarse	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Molestarse o ponerse irritable fácilmente	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Sentir miedo como si algo terrible pudiera pasar	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вы нервничали, тревожились или испытывали сильный стресс	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вы были неспособны успокоиться или контролировать свое волнение	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вы слишком сильно волновались по различным поводам	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вам было трудно расслабиться	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вы были настолько суетливы, что Вам было тяжело усидеть на месте	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вы легко злились или раздражались	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Вы испытывали страх, словно должно произойти нечто ужасное	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	感觉紧张、焦虑或不安	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	无法停止或控制担忧	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	对各种事情担心太多 	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	难以放松 	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	坐立不安，以至于很难安静地坐下来	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	变得容易生气或急躁 	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	感觉害怕，好像有可怕的事情要发生一样	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	Senuagtig, angstig of gespanne gevoel	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Kon nie ophou om bekommerd te wees nie	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Oormatig bekommerd oor verskillende goed	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Sukkel om te ontspan	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Só rusteloos dat dit moeilik is om stil te sit	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Raak maklik vies of geïrriteerd	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Voel bang asof iets aakligs kan gebeur 	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	Gibati og nerbiyos, kabalaka, o kahadlok	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Dili makahunong o makakontrol sa pagkabalaka	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Lisod pagkalma	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Nahimong dali maglagot o iritable	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Nahadlok nga basin naay dautan nga mahitabo 	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	הרגשתי עצבני, חרד או מתוח מאוד	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	התקשיתי להירגע	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	הייתי מתעצבן או מתרגז בקלות	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	פחדתי כאילו משהו נורא עלול לקרות	1
Gefühl der Angst, so als würde etwas Schlimmes passieren	Følt deg nervøs, engstelig eller veldig stresset	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Bekymret deg for mye om ulike ting	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Vansker med å slappe av	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Vært så rastløs at det har vært vanskelig å sitte stille	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Blitt lett sint eller irritert	0
Gefühl der Angst, so als würde etwas Schlimmes passieren	Følt deg redd som om noe forferdelig kunne komme til å skje	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	No poder dejar de preocuparse o no poder controlar la preocupación	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Preocuparse demasiado por diferentes cosas	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Dificultad para relajarse	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Molestarse o ponerse irritable fácilmente	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Sentir miedo como si algo terrible pudiera pasar	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вы нервничали, тревожились или испытывали сильный стресс	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вы были неспособны успокоиться или контролировать свое волнение	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вы слишком сильно волновались по различным поводам	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вам было трудно расслабиться	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вы были настолько суетливы, что Вам было тяжело усидеть на месте	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вы легко злились или раздражались	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Вы испытывали страх, словно должно произойти нечто ужасное	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	感觉紧张、焦虑或不安	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	无法停止或控制担忧	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	对各种事情担心太多 	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	难以放松 	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	坐立不安，以至于很难安静地坐下来	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	变得容易生气或急躁 	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	感觉害怕，好像有可怕的事情要发生一样	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Senuagtig, angstig of gespanne gevoel	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Kon nie ophou om bekommerd te wees nie	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Oormatig bekommerd oor verskillende goed	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Sukkel om te ontspan	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Só rusteloos dat dit moeilik is om stil te sit	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Raak maklik vies of geïrriteerd	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Voel bang asof iets aakligs kan gebeur 	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Gibati og nerbiyos, kabalaka, o kahadlok	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Dili makahunong o makakontrol sa pagkabalaka	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Lisod pagkalma	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Nahimong dali maglagot o iritable	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Nahadlok nga basin naay dautan nga mahitabo 	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	הרגשתי עצבני, חרד או מתוח מאוד	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	התקשיתי להירגע	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	הייתי מתעצבן או מתרגז בקלות	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	פחדתי כאילו משהו נורא עלול לקרות	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Følt deg nervøs, engstelig eller veldig stresset	1
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Bekymret deg for mye om ulike ting	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Vansker med å slappe av	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Vært så rastløs at det har vært vanskelig å sitte stille	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Blitt lett sint eller irritert	0
Sentirse nervioso/a, intranquilo/a o con los nervios de punta	Følt deg redd som om noe forferdelig kunne komme til å skje	0
No poder dejar de preocuparse o no poder controlar la preocupación	Preocuparse demasiado por diferentes cosas	0
No poder dejar de preocuparse o no poder controlar la preocupación	Dificultad para relajarse	0
No poder dejar de preocuparse o no poder controlar la preocupación	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	0
No poder dejar de preocuparse o no poder controlar la preocupación	Molestarse o ponerse irritable fácilmente	0
No poder dejar de preocuparse o no poder controlar la preocupación	Sentir miedo como si algo terrible pudiera pasar	0
No poder dejar de preocuparse o no poder controlar la preocupación	Вы нервничали, тревожились или испытывали сильный стресс	0
No poder dejar de preocuparse o no poder controlar la preocupación	Вы были неспособны успокоиться или контролировать свое волнение	1
No poder dejar de preocuparse o no poder controlar la preocupación	Вы слишком сильно волновались по различным поводам	0
No poder dejar de preocuparse o no poder controlar la preocupación	Вам было трудно расслабиться	0
No poder dejar de preocuparse o no poder controlar la preocupación	Вы были настолько суетливы, что Вам было тяжело усидеть на месте	0
No poder dejar de preocuparse o no poder controlar la preocupación	Вы легко злились или раздражались	0
No poder dejar de preocuparse o no poder controlar la preocupación	Вы испытывали страх, словно должно произойти нечто ужасное	0
No poder dejar de preocuparse o no poder controlar la preocupación	感觉紧张、焦虑或不安	0
No poder dejar de preocuparse o no poder controlar la preocupación	无法停止或控制担忧	1
No poder dejar de preocuparse o no poder controlar la preocupación	对各种事情担心太多 	0
No poder dejar de preocuparse o no poder controlar la preocupación	难以放松 	0
No poder dejar de preocuparse o no poder controlar la preocupación	坐立不安，以至于很难安静地坐下来	0
No poder dejar de preocuparse o no poder controlar la preocupación	变得容易生气或急躁 	0
No poder dejar de preocuparse o no poder controlar la preocupación	感觉害怕，好像有可怕的事情要发生一样	0
No poder dejar de preocuparse o no poder controlar la preocupación	Senuagtig, angstig of gespanne gevoel	0
No poder dejar de preocuparse o no poder controlar la preocupación	Kon nie ophou om bekommerd te wees nie	1
No poder dejar de preocuparse o no poder controlar la preocupación	Oormatig bekommerd oor verskillende goed	0
No poder dejar de preocuparse o no poder controlar la preocupación	Sukkel om te ontspan	0
No poder dejar de preocuparse o no poder controlar la preocupación	Só rusteloos dat dit moeilik is om stil te sit	0
No poder dejar de preocuparse o no poder controlar la preocupación	Raak maklik vies of geïrriteerd	0
No poder dejar de preocuparse o no poder controlar la preocupación	Voel bang asof iets aakligs kan gebeur 	0
No poder dejar de preocuparse o no poder controlar la preocupación	Gibati og nerbiyos, kabalaka, o kahadlok	0
No poder dejar de preocuparse o no poder controlar la preocupación	Dili makahunong o makakontrol sa pagkabalaka	1
No poder dejar de preocuparse o no poder controlar la preocupación	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
No poder dejar de preocuparse o no poder controlar la preocupación	Lisod pagkalma	0
No poder dejar de preocuparse o no poder controlar la preocupación	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
No poder dejar de preocuparse o no poder controlar la preocupación	Nahimong dali maglagot o iritable	0
No poder dejar de preocuparse o no poder controlar la preocupación	Nahadlok nga basin naay dautan nga mahitabo 	0
No poder dejar de preocuparse o no poder controlar la preocupación	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
No poder dejar de preocuparse o no poder controlar la preocupación	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	1
No poder dejar de preocuparse o no poder controlar la preocupación	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
No poder dejar de preocuparse o no poder controlar la preocupación	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
No poder dejar de preocuparse o no poder controlar la preocupación	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
No poder dejar de preocuparse o no poder controlar la preocupación	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
No poder dejar de preocuparse o no poder controlar la preocupación	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
No poder dejar de preocuparse o no poder controlar la preocupación	הרגשתי עצבני, חרד או מתוח מאוד	0
No poder dejar de preocuparse o no poder controlar la preocupación	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	1
No poder dejar de preocuparse o no poder controlar la preocupación	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
No poder dejar de preocuparse o no poder controlar la preocupación	התקשיתי להירגע	0
No poder dejar de preocuparse o no poder controlar la preocupación	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
No poder dejar de preocuparse o no poder controlar la preocupación	הייתי מתעצבן או מתרגז בקלות	0
No poder dejar de preocuparse o no poder controlar la preocupación	פחדתי כאילו משהו נורא עלול לקרות	0
No poder dejar de preocuparse o no poder controlar la preocupación	Følt deg nervøs, engstelig eller veldig stresset	0
No poder dejar de preocuparse o no poder controlar la preocupación	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	1
No poder dejar de preocuparse o no poder controlar la preocupación	Bekymret deg for mye om ulike ting	0
No poder dejar de preocuparse o no poder controlar la preocupación	Vansker med å slappe av	0
No poder dejar de preocuparse o no poder controlar la preocupación	Vært så rastløs at det har vært vanskelig å sitte stille	0
No poder dejar de preocuparse o no poder controlar la preocupación	Blitt lett sint eller irritert	0
No poder dejar de preocuparse o no poder controlar la preocupación	Følt deg redd som om noe forferdelig kunne komme til å skje	0
Preocuparse demasiado por diferentes cosas	Dificultad para relajarse	0
Preocuparse demasiado por diferentes cosas	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	0
Preocuparse demasiado por diferentes cosas	Molestarse o ponerse irritable fácilmente	0
Preocuparse demasiado por diferentes cosas	Sentir miedo como si algo terrible pudiera pasar	0
Preocuparse demasiado por diferentes cosas	Вы нервничали, тревожились или испытывали сильный стресс	0
Preocuparse demasiado por diferentes cosas	Вы были неспособны успокоиться или контролировать свое волнение	0
Preocuparse demasiado por diferentes cosas	Вы слишком сильно волновались по различным поводам	1
Preocuparse demasiado por diferentes cosas	Вам было трудно расслабиться	0
Preocuparse demasiado por diferentes cosas	Вы были настолько суетливы, что Вам было тяжело усидеть на месте	0
Preocuparse demasiado por diferentes cosas	Вы легко злились или раздражались	0
Preocuparse demasiado por diferentes cosas	Вы испытывали страх, словно должно произойти нечто ужасное	0
Preocuparse demasiado por diferentes cosas	感觉紧张、焦虑或不安	0
Preocuparse demasiado por diferentes cosas	无法停止或控制担忧	0
Preocuparse demasiado por diferentes cosas	对各种事情担心太多 	1
Preocuparse demasiado por diferentes cosas	难以放松 	0
Preocuparse demasiado por diferentes cosas	坐立不安，以至于很难安静地坐下来	0
Preocuparse demasiado por diferentes cosas	变得容易生气或急躁 	0
Preocuparse demasiado por diferentes cosas	感觉害怕，好像有可怕的事情要发生一样	0
Preocuparse demasiado por diferentes cosas	Senuagtig, angstig of gespanne gevoel	0
Preocuparse demasiado por diferentes cosas	Kon nie ophou om bekommerd te wees nie	0
Preocuparse demasiado por diferentes cosas	Oormatig bekommerd oor verskillende goed	1
Preocuparse demasiado por diferentes cosas	Sukkel om te ontspan	0
Preocuparse demasiado por diferentes cosas	Só rusteloos dat dit moeilik is om stil te sit	0
Preocuparse demasiado por diferentes cosas	Raak maklik vies of geïrriteerd	0
Preocuparse demasiado por diferentes cosas	Voel bang asof iets aakligs kan gebeur 	0
Preocuparse demasiado por diferentes cosas	Gibati og nerbiyos, kabalaka, o kahadlok	0
Preocuparse demasiado por diferentes cosas	Dili makahunong o makakontrol sa pagkabalaka	0
Preocuparse demasiado por diferentes cosas	Sobra nga nabalaka bahin sa lain-lain nga mga butang	1
Preocuparse demasiado por diferentes cosas	Lisod pagkalma	0
Preocuparse demasiado por diferentes cosas	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
Preocuparse demasiado por diferentes cosas	Nahimong dali maglagot o iritable	0
Preocuparse demasiado por diferentes cosas	Nahadlok nga basin naay dautan nga mahitabo 	0
Preocuparse demasiado por diferentes cosas	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
Preocuparse demasiado por diferentes cosas	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Preocuparse demasiado por diferentes cosas	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	1
